2009_002037.jgp,2009_002037.txt
003025.jgp,003025.txt
001340.jgp,001340.txt
2008_007514.jgp,2008_007514.txt
000138.jgp,000138.txt
2009_003116.jgp,2009_003116.txt
2011_000273.jgp,2011_000273.txt
003612.jgp,003612.txt
2011_002074.jgp,2011_002074.txt
2010_005628.jgp,2010_005628.txt
004749.jgp,004749.txt
2009_004051.jgp,2009_004051.txt
006365.jgp,006365.txt
2009_002406.jgp,2009_002406.txt
003966.jgp,003966.txt
2010_000087.jgp,2010_000087.txt
2008_002622.jgp,2008_002622.txt
2010_004708.jgp,2010_004708.txt
002399.jgp,002399.txt
003324.jgp,003324.txt
2010_004722.jgp,2010_004722.txt
2008_003467.jgp,2008_003467.txt
2011_002509.jgp,2011_002509.txt
2008_007827.jgp,2008_007827.txt
003696.jgp,003696.txt
2011_000657.jgp,2011_000657.txt
2009_000119.jgp,2009_000119.txt
2011_000767.jgp,2011_000767.txt
002990.jgp,002990.txt
2010_004400.jgp,2010_004400.txt
2009_004092.jgp,2009_004092.txt
004110.jgp,004110.txt
006906.jgp,006906.txt
2008_004123.jgp,2008_004123.txt
009077.jgp,009077.txt
2011_002237.jgp,2011_002237.txt
2008_001466.jgp,2008_001466.txt
001055.jgp,001055.txt
003468.jgp,003468.txt
007761.jgp,007761.txt
2010_003248.jgp,2010_003248.txt
003284.jgp,003284.txt
003213.jgp,003213.txt
009023.jgp,009023.txt
2008_002542.jgp,2008_002542.txt
2011_001105.jgp,2011_001105.txt
002065.jgp,002065.txt
005351.jgp,005351.txt
009671.jgp,009671.txt
001297.jgp,001297.txt
2009_001000.jgp,2009_001000.txt
006464.jgp,006464.txt
008086.jgp,008086.txt
009747.jgp,009747.txt
2011_003240.jgp,2011_003240.txt
001020.jgp,001020.txt
003891.jgp,003891.txt
004750.jgp,004750.txt
2010_003731.jgp,2010_003731.txt
008551.jgp,008551.txt
007795.jgp,007795.txt
2010_004952.jgp,2010_004952.txt
009762.jgp,009762.txt
2008_001909.jgp,2008_001909.txt
2008_003510.jgp,2008_003510.txt
008603.jgp,008603.txt
2009_002584.jgp,2009_002584.txt
2010_002546.jgp,2010_002546.txt
2008_004330.jgp,2008_004330.txt
003309.jgp,003309.txt
005093.jgp,005093.txt
2008_008362.jgp,2008_008362.txt
2009_000901.jgp,2009_000901.txt
2008_000578.jgp,2008_000578.txt
2008_003768.jgp,2008_003768.txt
2008_000408.jgp,2008_000408.txt
008918.jgp,008918.txt
2011_000638.jgp,2011_000638.txt
000231.jgp,000231.txt
003153.jgp,003153.txt
2008_004056.jgp,2008_004056.txt
007760.jgp,007760.txt
000516.jgp,000516.txt
2008_000629.jgp,2008_000629.txt
2009_004212.jgp,2009_004212.txt
2009_004227.jgp,2009_004227.txt
2008_007556.jgp,2008_007556.txt
007500.jgp,007500.txt
004279.jgp,004279.txt
2008_003453.jgp,2008_003453.txt
2008_005650.jgp,2008_005650.txt
000476.jgp,000476.txt
000502.jgp,000502.txt
003978.jgp,003978.txt
000174.jgp,000174.txt
2009_001642.jgp,2009_001642.txt
007580.jgp,007580.txt
2008_006796.jgp,2008_006796.txt
003340.jgp,003340.txt
2009_000058.jgp,2009_000058.txt
008046.jgp,008046.txt
008314.jgp,008314.txt
2008_001376.jgp,2008_001376.txt
2010_002931.jgp,2010_002931.txt
009089.jgp,009089.txt
006803.jgp,006803.txt
2008_001735.jgp,2008_001735.txt
000617.jgp,000617.txt
004855.jgp,004855.txt
009005.jgp,009005.txt
2010_003871.jgp,2010_003871.txt
004690.jgp,004690.txt
2010_004778.jgp,2010_004778.txt
2009_004674.jgp,2009_004674.txt
2011_002795.jgp,2011_002795.txt
002932.jgp,002932.txt
2011_000990.jgp,2011_000990.txt
002867.jgp,002867.txt
000727.jgp,000727.txt
2008_000796.jgp,2008_000796.txt
2008_003801.jgp,2008_003801.txt
002221.jgp,002221.txt
2011_000241.jgp,2011_000241.txt
001861.jgp,001861.txt
2008_001225.jgp,2008_001225.txt
2008_005414.jgp,2008_005414.txt
005747.jgp,005747.txt
2009_002778.jgp,2009_002778.txt
002170.jgp,002170.txt
2008_004231.jgp,2008_004231.txt
2008_000452.jgp,2008_000452.txt
003953.jgp,003953.txt
008374.jgp,008374.txt
007889.jgp,007889.txt
2008_000727.jgp,2008_000727.txt
000843.jgp,000843.txt
2009_001696.jgp,2009_001696.txt
008805.jgp,008805.txt
003369.jgp,003369.txt
007552.jgp,007552.txt
008744.jgp,008744.txt
005992.jgp,005992.txt
003189.jgp,003189.txt
006145.jgp,006145.txt
2009_002180.jgp,2009_002180.txt
2008_002677.jgp,2008_002677.txt
2011_002694.jgp,2011_002694.txt
2009_002222.jgp,2009_002222.txt
005550.jgp,005550.txt
2011_000953.jgp,2011_000953.txt
003602.jgp,003602.txt
006288.jgp,006288.txt
2008_002712.jgp,2008_002712.txt
000239.jgp,000239.txt
2010_001580.jgp,2010_001580.txt
005276.jgp,005276.txt
002858.jgp,002858.txt
2009_000550.jgp,2009_000550.txt
005060.jgp,005060.txt
2011_001790.jgp,2011_001790.txt
2011_000684.jgp,2011_000684.txt
2011_001335.jgp,2011_001335.txt
2008_002920.jgp,2008_002920.txt
2011_001060.jgp,2011_001060.txt
006433.jgp,006433.txt
2010_002127.jgp,2010_002127.txt
006920.jgp,006920.txt
2011_002881.jgp,2011_002881.txt
009237.jgp,009237.txt
2008_003437.jgp,2008_003437.txt
2009_003431.jgp,2009_003431.txt
004619.jgp,004619.txt
001496.jgp,001496.txt
004916.jgp,004916.txt
008845.jgp,008845.txt
009456.jgp,009456.txt
2008_002140.jgp,2008_002140.txt
003226.jgp,003226.txt
004480.jgp,004480.txt
009557.jgp,009557.txt
2011_001920.jgp,2011_001920.txt
2008_003984.jgp,2008_003984.txt
001705.jgp,001705.txt
2011_002397.jgp,2011_002397.txt
2008_001894.jgp,2008_001894.txt
2009_004847.jgp,2009_004847.txt
2008_007237.jgp,2008_007237.txt
000991.jgp,000991.txt
2011_001988.jgp,2011_001988.txt
008829.jgp,008829.txt
001066.jgp,001066.txt
2008_006145.jgp,2008_006145.txt
2010_000238.jgp,2010_000238.txt
2008_004603.jgp,2008_004603.txt
2008_001989.jgp,2008_001989.txt
003817.jgp,003817.txt
003959.jgp,003959.txt
008604.jgp,008604.txt
005982.jgp,005982.txt
003610.jgp,003610.txt
2008_001837.jgp,2008_001837.txt
2010_002462.jgp,2010_002462.txt
2011_000991.jgp,2011_000991.txt
003385.jgp,003385.txt
2011_001691.jgp,2011_001691.txt
006413.jgp,006413.txt
2008_000959.jgp,2008_000959.txt
000655.jgp,000655.txt
002575.jgp,002575.txt
000151.jgp,000151.txt
2008_000829.jgp,2008_000829.txt
004092.jgp,004092.txt
008921.jgp,008921.txt
2011_002335.jgp,2011_002335.txt
2011_000071.jgp,2011_000071.txt
2010_001891.jgp,2010_001891.txt
2008_003775.jgp,2008_003775.txt
000169.jgp,000169.txt
007719.jgp,007719.txt
001945.jgp,001945.txt
000497.jgp,000497.txt
2008_001351.jgp,2008_001351.txt
2008_000475.jgp,2008_000475.txt
004245.jgp,004245.txt
2009_002474.jgp,2009_002474.txt
2009_000726.jgp,2009_000726.txt
2009_000169.jgp,2009_000169.txt
2008_008116.jgp,2008_008116.txt
2008_001263.jgp,2008_001263.txt
005784.jgp,005784.txt
2008_005484.jgp,2008_005484.txt
2010_002373.jgp,2010_002373.txt
007339.jgp,007339.txt
000701.jgp,000701.txt
005291.jgp,005291.txt
2009_001238.jgp,2009_001238.txt
007998.jgp,007998.txt
007480.jgp,007480.txt
004238.jgp,004238.txt
009046.jgp,009046.txt
2010_001184.jgp,2010_001184.txt
007060.jgp,007060.txt
002491.jgp,002491.txt
002761.jgp,002761.txt
2011_001449.jgp,2011_001449.txt
2008_002069.jgp,2008_002069.txt
2008_001444.jgp,2008_001444.txt
007017.jgp,007017.txt
003346.jgp,003346.txt
2010_005410.jgp,2010_005410.txt
006368.jgp,006368.txt
2008_001325.jgp,2008_001325.txt
2008_007101.jgp,2008_007101.txt
2008_002241.jgp,2008_002241.txt
2010_003906.jgp,2010_003906.txt
2008_008567.jgp,2008_008567.txt
000536.jgp,000536.txt
2008_005570.jgp,2008_005570.txt
2008_003402.jgp,2008_003402.txt
004112.jgp,004112.txt
2008_003604.jgp,2008_003604.txt
007610.jgp,007610.txt
009500.jgp,009500.txt
2010_004186.jgp,2010_004186.txt
2011_002111.jgp,2011_002111.txt
2011_001794.jgp,2011_001794.txt
004482.jgp,004482.txt
006626.jgp,006626.txt
008452.jgp,008452.txt
2008_003915.jgp,2008_003915.txt
2008_001709.jgp,2008_001709.txt
003541.jgp,003541.txt
2008_004834.jgp,2008_004834.txt
002341.jgp,002341.txt
008192.jgp,008192.txt
2008_001765.jgp,2008_001765.txt
2010_002424.jgp,2010_002424.txt
2008_003542.jgp,2008_003542.txt
000206.jgp,000206.txt
009114.jgp,009114.txt
2008_002036.jgp,2008_002036.txt
007392.jgp,007392.txt
004574.jgp,004574.txt
005232.jgp,005232.txt
2010_005954.jgp,2010_005954.txt
003027.jgp,003027.txt
001109.jgp,001109.txt
004731.jgp,004731.txt
2009_004975.jgp,2009_004975.txt
002137.jgp,002137.txt
2010_000942.jgp,2010_000942.txt
001482.jgp,001482.txt
2011_002709.jgp,2011_002709.txt
2010_001689.jgp,2010_001689.txt
003081.jgp,003081.txt
2008_001731.jgp,2008_001731.txt
2008_002056.jgp,2008_002056.txt
2010_002722.jgp,2010_002722.txt
2011_002113.jgp,2011_002113.txt
008550.jgp,008550.txt
2011_000206.jgp,2011_000206.txt
2010_003612.jgp,2010_003612.txt
2010_002747.jgp,2010_002747.txt
2008_005934.jgp,2008_005934.txt
2009_001140.jgp,2009_001140.txt
2008_005359.jgp,2008_005359.txt
000591.jgp,000591.txt
003118.jgp,003118.txt
2008_000432.jgp,2008_000432.txt
2008_001636.jgp,2008_001636.txt
007628.jgp,007628.txt
004573.jgp,004573.txt
2008_005863.jgp,2008_005863.txt
007093.jgp,007093.txt
2008_007356.jgp,2008_007356.txt
2009_001758.jgp,2009_001758.txt
000058.jgp,000058.txt
2009_002126.jgp,2009_002126.txt
2008_002514.jgp,2008_002514.txt
001725.jgp,001725.txt
2011_001625.jgp,2011_001625.txt
005631.jgp,005631.txt
2008_005072.jgp,2008_005072.txt
009024.jgp,009024.txt
2010_002002.jgp,2010_002002.txt
001649.jgp,001649.txt
001974.jgp,001974.txt
2008_003393.jgp,2008_003393.txt
005704.jgp,005704.txt
002714.jgp,002714.txt
2008_007185.jgp,2008_007185.txt
000374.jgp,000374.txt
006670.jgp,006670.txt
005816.jgp,005816.txt
2008_000447.jgp,2008_000447.txt
003731.jgp,003731.txt
008039.jgp,008039.txt
008217.jgp,008217.txt
2008_001462.jgp,2008_001462.txt
2008_006311.jgp,2008_006311.txt
004072.jgp,004072.txt
000666.jgp,000666.txt
001409.jgp,001409.txt
006207.jgp,006207.txt
009680.jgp,009680.txt
006428.jgp,006428.txt
2010_000234.jgp,2010_000234.txt
003968.jgp,003968.txt
008482.jgp,008482.txt
008592.jgp,008592.txt
009361.jgp,009361.txt
005450.jgp,005450.txt
004292.jgp,004292.txt
2009_000132.jgp,2009_000132.txt
007317.jgp,007317.txt
005419.jgp,005419.txt
2008_005939.jgp,2008_005939.txt
2008_005276.jgp,2008_005276.txt
004418.jgp,004418.txt
001800.jgp,001800.txt
2008_006611.jgp,2008_006611.txt
002164.jgp,002164.txt
001722.jgp,001722.txt
007727.jgp,007727.txt
006583.jgp,006583.txt
005239.jgp,005239.txt
002401.jgp,002401.txt
005245.jgp,005245.txt
009504.jgp,009504.txt
2008_003676.jgp,2008_003676.txt
002174.jgp,002174.txt
2008_002099.jgp,2008_002099.txt
2008_004135.jgp,2008_004135.txt
2008_007653.jgp,2008_007653.txt
009599.jgp,009599.txt
000860.jgp,000860.txt
007436.jgp,007436.txt
2009_002350.jgp,2009_002350.txt
006882.jgp,006882.txt
005114.jgp,005114.txt
000613.jgp,000613.txt
2009_005191.jgp,2009_005191.txt
003252.jgp,003252.txt
008818.jgp,008818.txt
2008_007646.jgp,2008_007646.txt
2008_002017.jgp,2008_002017.txt
002000.jgp,002000.txt
007126.jgp,007126.txt
000594.jgp,000594.txt
007589.jgp,007589.txt
004359.jgp,004359.txt
008648.jgp,008648.txt
2009_001154.jgp,2009_001154.txt
2008_000825.jgp,2008_000825.txt
008082.jgp,008082.txt
2008_004102.jgp,2008_004102.txt
2010_001828.jgp,2010_001828.txt
005118.jgp,005118.txt
2011_002553.jgp,2011_002553.txt
001808.jgp,001808.txt
002889.jgp,002889.txt
2010_004141.jgp,2010_004141.txt
006838.jgp,006838.txt
005988.jgp,005988.txt
007270.jgp,007270.txt
002425.jgp,002425.txt
2009_001354.jgp,2009_001354.txt
2008_006874.jgp,2008_006874.txt
000185.jgp,000185.txt
2011_002124.jgp,2011_002124.txt
2008_002880.jgp,2008_002880.txt
000201.jgp,000201.txt
003412.jgp,003412.txt
2008_001076.jgp,2008_001076.txt
009647.jgp,009647.txt
2009_003351.jgp,2009_003351.txt
2008_007913.jgp,2008_007913.txt
2010_000559.jgp,2010_000559.txt
2011_001632.jgp,2011_001632.txt
001903.jgp,001903.txt
001183.jgp,001183.txt
2008_003755.jgp,2008_003755.txt
2008_004148.jgp,2008_004148.txt
004726.jgp,004726.txt
2008_002558.jgp,2008_002558.txt
008105.jgp,008105.txt
2009_001750.jgp,2009_001750.txt
2010_005991.jgp,2010_005991.txt
000969.jgp,000969.txt
2008_008155.jgp,2008_008155.txt
2011_001937.jgp,2011_001937.txt
2008_001576.jgp,2008_001576.txt
005448.jgp,005448.txt
2008_001432.jgp,2008_001432.txt
001256.jgp,001256.txt
2009_005056.jgp,2009_005056.txt
2008_000382.jgp,2008_000382.txt
005343.jgp,005343.txt
001854.jgp,001854.txt
2011_003162.jgp,2011_003162.txt
2008_001937.jgp,2008_001937.txt
2008_000544.jgp,2008_000544.txt
2010_001940.jgp,2010_001940.txt
003453.jgp,003453.txt
006497.jgp,006497.txt
004918.jgp,004918.txt
009950.jgp,009950.txt
2008_002984.jgp,2008_002984.txt
2009_002112.jgp,2009_002112.txt
001244.jgp,001244.txt
009822.jgp,009822.txt
005012.jgp,005012.txt
2011_001987.jgp,2011_001987.txt
2008_006448.jgp,2008_006448.txt
2008_004090.jgp,2008_004090.txt
2010_004094.jgp,2010_004094.txt
004479.jgp,004479.txt
005063.jgp,005063.txt
2008_003245.jgp,2008_003245.txt
2011_001305.jgp,2011_001305.txt
008892.jgp,008892.txt
004244.jgp,004244.txt
2010_002017.jgp,2010_002017.txt
2010_000574.jgp,2010_000574.txt
002899.jgp,002899.txt
009292.jgp,009292.txt
006667.jgp,006667.txt
2008_003095.jgp,2008_003095.txt
2009_004697.jgp,2009_004697.txt
002987.jgp,002987.txt
2009_001687.jgp,2009_001687.txt
2008_004606.jgp,2008_004606.txt
2008_000689.jgp,2008_000689.txt
2009_000411.jgp,2009_000411.txt
2011_002245.jgp,2011_002245.txt
2008_006235.jgp,2008_006235.txt
008059.jgp,008059.txt
2008_003873.jgp,2008_003873.txt
004898.jgp,004898.txt
002219.jgp,002219.txt
005881.jgp,005881.txt
006399.jgp,006399.txt
006584.jgp,006584.txt
003975.jgp,003975.txt
008520.jgp,008520.txt
2008_004937.jgp,2008_004937.txt
000409.jgp,000409.txt
2009_000343.jgp,2009_000343.txt
2008_005001.jgp,2008_005001.txt
003938.jgp,003938.txt
2011_003081.jgp,2011_003081.txt
006531.jgp,006531.txt
2009_001617.jgp,2009_001617.txt
005560.jgp,005560.txt
009460.jgp,009460.txt
2010_005046.jgp,2010_005046.txt
001586.jgp,001586.txt
003577.jgp,003577.txt
006788.jgp,006788.txt
2011_002967.jgp,2011_002967.txt
000879.jgp,000879.txt
002931.jgp,002931.txt
003638.jgp,003638.txt
007028.jgp,007028.txt
2008_003329.jgp,2008_003329.txt
009878.jgp,009878.txt
005814.jgp,005814.txt
003723.jgp,003723.txt
2008_007833.jgp,2008_007833.txt
006840.jgp,006840.txt
2009_001133.jgp,2009_001133.txt
2008_004774.jgp,2008_004774.txt
001554.jgp,001554.txt
000915.jgp,000915.txt
2008_001504.jgp,2008_001504.txt
005585.jgp,005585.txt
004258.jgp,004258.txt
007970.jgp,007970.txt
002501.jgp,002501.txt
007471.jgp,007471.txt
002307.jgp,002307.txt
001229.jgp,001229.txt
006587.jgp,006587.txt
006503.jgp,006503.txt
2008_005567.jgp,2008_005567.txt
2008_002811.jgp,2008_002811.txt
005487.jgp,005487.txt
002397.jgp,002397.txt
008833.jgp,008833.txt
004463.jgp,004463.txt
002927.jgp,002927.txt
2008_001982.jgp,2008_001982.txt
000630.jgp,000630.txt
2009_000683.jgp,2009_000683.txt
007032.jgp,007032.txt
2008_008410.jgp,2008_008410.txt
2009_004756.jgp,2009_004756.txt
2011_000692.jgp,2011_000692.txt
000903.jgp,000903.txt
006527.jgp,006527.txt
2008_005921.jgp,2008_005921.txt
2008_003745.jgp,2008_003745.txt
2008_005494.jgp,2008_005494.txt
007695.jgp,007695.txt
2008_004230.jgp,2008_004230.txt
007438.jgp,007438.txt
009648.jgp,009648.txt
2009_000288.jgp,2009_000288.txt
2011_002149.jgp,2011_002149.txt
2008_001724.jgp,2008_001724.txt
008579.jgp,008579.txt
2010_001006.jgp,2010_001006.txt
002813.jgp,002813.txt
003955.jgp,003955.txt
2011_000258.jgp,2011_000258.txt
001469.jgp,001469.txt
009854.jgp,009854.txt
008079.jgp,008079.txt
003592.jgp,003592.txt
001071.jgp,001071.txt
004438.jgp,004438.txt
2010_004102.jgp,2010_004102.txt
001622.jgp,001622.txt
007195.jgp,007195.txt
2008_001057.jgp,2008_001057.txt
004230.jgp,004230.txt
005898.jgp,005898.txt
001006.jgp,001006.txt
2008_000316.jgp,2008_000316.txt
008369.jgp,008369.txt
007511.jgp,007511.txt
005908.jgp,005908.txt
005222.jgp,005222.txt
2008_002470.jgp,2008_002470.txt
2009_004556.jgp,2009_004556.txt
007821.jgp,007821.txt
005709.jgp,005709.txt
2008_006610.jgp,2008_006610.txt
2008_002700.jgp,2008_002700.txt
009219.jgp,009219.txt
2009_005045.jgp,2009_005045.txt
2008_004245.jgp,2008_004245.txt
2009_005140.jgp,2009_005140.txt
2008_001742.jgp,2008_001742.txt
2009_003462.jgp,2009_003462.txt
004753.jgp,004753.txt
004137.jgp,004137.txt
2010_005835.jgp,2010_005835.txt
005242.jgp,005242.txt
001271.jgp,001271.txt
009469.jgp,009469.txt
005650.jgp,005650.txt
2009_003238.jgp,2009_003238.txt
001944.jgp,001944.txt
2008_001074.jgp,2008_001074.txt
2011_002533.jgp,2011_002533.txt
007117.jgp,007117.txt
2008_001205.jgp,2008_001205.txt
007739.jgp,007739.txt
008780.jgp,008780.txt
008664.jgp,008664.txt
004810.jgp,004810.txt
2008_004636.jgp,2008_004636.txt
2008_007219.jgp,2008_007219.txt
003220.jgp,003220.txt
007783.jgp,007783.txt
007814.jgp,007814.txt
003329.jgp,003329.txt
2010_001892.jgp,2010_001892.txt
007768.jgp,007768.txt
002976.jgp,002976.txt
2009_001030.jgp,2009_001030.txt
2008_001746.jgp,2008_001746.txt
004276.jgp,004276.txt
2009_000815.jgp,2009_000815.txt
2010_002400.jgp,2010_002400.txt
009526.jgp,009526.txt
2008_004389.jgp,2008_004389.txt
005903.jgp,005903.txt
000428.jgp,000428.txt
006187.jgp,006187.txt
2011_002770.jgp,2011_002770.txt
003459.jgp,003459.txt
001423.jgp,001423.txt
005456.jgp,005456.txt
000649.jgp,000649.txt
2008_007729.jgp,2008_007729.txt
2011_003259.jgp,2011_003259.txt
004704.jgp,004704.txt
2008_008315.jgp,2008_008315.txt
006656.jgp,006656.txt
007986.jgp,007986.txt
2008_003996.jgp,2008_003996.txt
008196.jgp,008196.txt
005702.jgp,005702.txt
2008_000944.jgp,2008_000944.txt
2009_002057.jgp,2009_002057.txt
2008_002908.jgp,2008_002908.txt
2008_007741.jgp,2008_007741.txt
006239.jgp,006239.txt
009295.jgp,009295.txt
001445.jgp,001445.txt
2008_003304.jgp,2008_003304.txt
009202.jgp,009202.txt
001627.jgp,001627.txt
001357.jgp,001357.txt
000181.jgp,000181.txt
006142.jgp,006142.txt
005887.jgp,005887.txt
009306.jgp,009306.txt
004877.jgp,004877.txt
001265.jgp,001265.txt
2010_003461.jgp,2010_003461.txt
009448.jgp,009448.txt
2011_000887.jgp,2011_000887.txt
003923.jgp,003923.txt
2010_003729.jgp,2010_003729.txt
2008_000564.jgp,2008_000564.txt
2010_000666.jgp,2010_000666.txt
005948.jgp,005948.txt
005410.jgp,005410.txt
003913.jgp,003913.txt
000105.jgp,000105.txt
001038.jgp,001038.txt
006682.jgp,006682.txt
000110.jgp,000110.txt
2009_005297.jgp,2009_005297.txt
2008_003249.jgp,2008_003249.txt
2008_001068.jgp,2008_001068.txt
2008_000275.jgp,2008_000275.txt
007184.jgp,007184.txt
000411.jgp,000411.txt
2008_007184.jgp,2008_007184.txt
2010_003305.jgp,2010_003305.txt
